[1,120](18) 1 60 120 
[1,121](35) 1 231 35 153 218 43 222 121 
[1,122](29) 1 60 120 269 122 
[1,123](21) 1 60 120 123 
[1,124](29) 1 231 63 267 208 104 124 
[1,125](33) 1 231 35 225 193 87 154 125 
[1,126](35) 1 60 40 172 126 
[1,127](36) 1 231 35 225 183 252 127 
[1,128](23) 1 231 63 128 
[1,129](33) 1 60 40 81 109 44 129 
[1,130](39) 1 231 35 225 193 46 227 130 
[1,131](31) 1 231 35 225 193 13 217 8 131 
[1,132](34) 1 231 35 153 218 43 222 132 
[1,133](38) 1 60 40 93 142 186 133 
[1,134](31) 1 60 40 81 136 149 134 
[1,135](46) 1 60 206 88 114 166 135 
[1,136](23) 1 60 40 81 136 
[1,137](27) 1 60 53 137 
[1,138](25) 1 60 120 260 138 
[1,139](46) 1 60 40 93 99 42 98 212 257 54 139 
[1,140](41) 1 60 40 93 99 277 140 
[1,141](36) 1 231 35 225 193 141 
[1,142](21) 1 60 40 93 142 
[1,143](30) 1 231 35 225 193 143 
[1,144](30) 1 189 229 76 144 
[1,145](30) 1 60 40 81 145 
[1,146](30) 1 60 206 105 146 
[1,147](32) 1 231 194 68 30 281 77 147 
[1,148](34) 1 60 40 93 99 42 37 39 180 239 148 
[1,149](25) 1 60 40 81 136 149 
[1,150](38) 1 231 194 68 30 281 77 147 150 
[1,151](30) 1 60 120 260 138 73 151 
[1,152](35) 1 60 40 93 99 42 98 249 152 
[1,153](22) 1 231 35 153 
[1,154](31) 1 231 35 225 193 87 154 
[1,155](32) 1 189 157 179 155 
[1,156](30) 1 231 63 156 
[1,157](20) 1 189 157 
[1,158](42) 1 60 40 81 158 
[1,159](37) 1 60 53 159 
[1,160](33) 1 231 194 68 170 274 160 
[1,161](35) 1 60 40 93 99 42 94 161 
[1,162](31) 1 231 63 267 208 162 
[1,163](32) 1 60 40 81 136 149 163 
[1,164](32) 1 231 35 115 220 164 
[1,165](40) 1 231 194 68 30 281 77 147 165 
[1,166](29) 1 60 206 88 114 166 
[1,167](24) 1 167 
[1,168](32) 1 231 63 156 168 
[1,169](31) 1 189 169 
[1,170](22) 1 231 194 68 170 
[1,171](30) 1 189 157 171 
[1,172](22) 1 60 40 172 
[1,173](44) 1 60 206 105 173 
[1,174](29) 1 231 35 225 52 174 
[1,175](37) 1 231 35 241 175 
[1,176](29) 1 231 35 225 193 41 176 
[1,177](41) 1 189 229 24 177 
[1,178](31) 1 189 157 283 178 
[1,179](27) 1 189 157 179 
[1,180](28) 1 60 40 93 99 42 37 39 180 
[1,181](42) 1 189 157 283 101 216 181 
[1,182](30) 1 60 40 172 182 
[1,183](26) 1 231 35 225 183 
[1,184](38) 1 231 2 184 
[1,185](34) 1 60 206 107 185 
[1,186](30) 1 60 40 93 142 186 
[1,187](31) 1 60 120 260 95 187 
[1,188](34) 1 231 35 115 220 188 
[1,189](18) 1 189 
[1,190](44) 1 60 40 93 99 42 37 39 180 239 190 
[1,191](28) 1 231 194 68 191 
[1,192](35) 1 231 35 225 193 87 154 192 
[1,193](24) 1 231 35 225 193 
[1,194](17) 1 231 194 
[1,195](31) 1 60 206 88 114 195 
[1,196](44) 1 60 40 81 145 196 
[1,197](27) 1 189 233 197 
[1,198](33) 1 60 206 107 14 198 
[1,199](35) 1 231 35 225 183 119 199 
[1,200](39) 1 231 35 225 193 13 217 243 200 
[1,201](41) 1 60 206 88 114 201 
[1,202](25) 1 231 63 29 202 
[1,203](33) 1 231 35 225 193 87 154 203 
[1,204](31) 1 189 157 179 204 
[1,205](41) 1 231 35 153 218 50 205 
[1,206](20) 1 60 206 
[1,207](31) 1 60 40 273 207 
[1,208](26) 1 231 63 267 208 
[1,209](38) 1 231 35 153 218 50 36 209 
[1,210](39) 1 231 35 225 193 13 217 210 
[1,211](38) 1 60 40 81 109 211 
[1,212](31) 1 60 40 93 99 42 98 212 
[1,213](36) 1 231 35 225 193 13 213 
[1,214](32) 1 231 194 68 170 274 214 
[1,215](34) 1 60 40 93 97 215 
[1,216](32) 1 189 157 283 101 216 
[1,217](28) 1 231 35 225 193 13 217 
[1,218](24) 1 231 35 153 218 
[1,219](38) 1 231 35 225 183 119 219 
[1,220](28) 1 231 35 115 220 
[1,221](31) 1 231 35 153 218 50 221 
[1,222](30) 1 231 35 153 218 43 222 
[1,223](31) 1 231 35 115 220 223 
[1,224](31) 1 60 40 172 250 224 
[1,225](23) 1 231 35 225 
[1,226](51) 1 60 40 81 109 226 
[1,227](32) 1 231 35 225 193 46 227 
[1,228](48) 1 189 157 283 228 
[1,229](25) 1 189 229 
[1,230](35) 1 231 63 267 208 116 230 
[1,231](14) 1 231 
[1,232](26) 1 60 206 297 232 
[1,233](26) 1 189 233 
[1,234](26) 1 60 40 81 109 234 
[1,235](37) 1 231 35 153 218 43 67 235 
[1,236](33) 1 60 206 236 
[1,237](40) 1 189 157 179 237 
[1,238](30) 1 231 63 267 208 104 124 238 
[1,239](32) 1 60 40 93 99 42 37 39 180 239 
[1,240](45) 1 240 
[1,241](36) 1 231 35 241 
[1,242](33) 1 60 40 93 99 242 
[1,243](38) 1 231 35 225 193 13 217 243 
[1,244](34) 1 60 72 83 244 
[1,245](41) 1 231 194 68 170 245 
[1,246](33) 1 60 40 93 246 
[1,247](45) 1 60 40 93 142 248 247 
[1,248](36) 1 60 40 93 142 248 
[1,249](29) 1 60 40 93 99 42 98 249 
[1,250](27) 1 60 40 172 250 
[1,251](48) 1 231 63 267 208 251 
[1,252](30) 1 231 35 225 183 252 
[1,253](40) 1 60 40 93 97 31 56 253 
[1,254](31) 1 60 53 254 
[1,255](39) 1 231 2 184 255 
[1,256](42) 1 231 194 68 170 274 160 298 256 
[1,257](32) 1 60 40 93 99 42 98 212 257 
[1,258](36) 1 167 258 
[1,259](33) 1 60 40 93 99 259 
[1,260](24) 1 60 120 260 
[1,261](29) 1 231 261 
[1,262](35) 1 231 35 262 
[1,263](35) 1 60 40 81 109 282 263 
[1,264](42) 1 189 233 264 
[1,265](34) 1 60 40 81 109 282 89 265 
[1,266](33) 1 60 206 297 232 266 
[1,267](23) 1 231 63 267 
[1,268](35) 1 189 268 
[1,269](23) 1 60 120 269 
[1,270](34) 1 60 40 172 250 270 
[1,271](48) 1 60 40 93 246 271 
[1,272](28) 1 60 53 272 
[1,273](24) 1 60 40 273 
[1,274](25) 1 231 194 68 170 274 
[1,275](26) 1 60 206 297 275 
[1,276](34) 1 231 63 267 276 
[1,277](30) 1 60 40 93 99 277 
[1,278](32) 1 189 278 
[1,279](44) 1 189 75 27 279 
[1,280](35) 1 60 120 123 17 280 
[1,281](29) 1 231 194 68 30 281 
[1,282](28) 1 60 40 81 109 282 
[1,283](22) 1 189 157 283 
[1,284](32) 1 231 35 153 218 43 67 284 
[1,285](31) 1 231 35 225 183 21 285 
[1,286](39) 1 60 286 
[1,287](34) 1 231 194 68 78 287 
[1,288](44) 1 60 206 297 232 266 288 
[1,289](40) 1 60 72 83 289 
[1,290](34) 1 231 35 225 193 290 
[1,291](35) 1 231 194 19 299 291 
[1,292](34) 1 60 40 93 99 42 102 300 292 
[1,293](25) 1 60 40 172 293 
[1,294](33) 1 231 63 267 208 162 294 
[1,295](29) 1 60 53 295 
[1,296](34) 1 60 40 93 99 42 37 39 10 296 
[1,297](25) 1 60 206 297 
[1,298](39) 1 231 194 68 170 274 160 298 
[1,299](32) 1 231 194 19 299 
[1,300](31) 1 60 40 93 99 42 102 300 
